variant,tokenizer,model,remove_velocity,hard_quantization,genre_a,genre_b,pair,repeat,subsample_size,fmd,full_fmd,n_a,n_b
tok=REMI|model=CLaMP-1|vel=on|quant=off,REMI,CLaMP-1,False,False,electronic,country,electronic_vs_country,3,100,0.37696295976638794,0.3482760488986969,118,119
tok=REMI|model=CLaMP-1|vel=on|quant=off,REMI,CLaMP-1,False,False,electronic,country,electronic_vs_country,4,100,0.3495369255542755,0.3482760488986969,118,119
tok=REMI|model=CLaMP-1|vel=on|quant=off,REMI,CLaMP-1,False,False,electronic,country,electronic_vs_country,5,100,0.37661856412887573,0.3482760488986969,118,119
tok=REMI|model=CLaMP-1|vel=on|quant=off,REMI,CLaMP-1,False,False,electronic,country,electronic_vs_country,6,100,0.3352343738079071,0.3482760488986969,118,119
tok=REMI|model=CLaMP-1|vel=on|quant=off,REMI,CLaMP-1,False,False,electronic,country,electronic_vs_country,7,100,0.36937928199768066,0.3482760488986969,118,119
tok=REMI|model=CLaMP-1|vel=on|quant=off,REMI,CLaMP-1,False,False,electronic,country,electronic_vs_country,8,100,0.3541123867034912,0.3482760488986969,118,119
tok=REMI|model=CLaMP-1|vel=on|quant=off,REMI,CLaMP-1,False,False,electronic,country,electronic_vs_country,9,100,0.3951525390148163,0.3482760488986969,118,119
tok=REMI|model=CLaMP-1|vel=off|quant=off,REMI,CLaMP-1,True,False,rock,jazz,rock_vs_jazz,0,100,0.1715797483921051,0.14852866530418396,119,119
tok=REMI|model=CLaMP-1|vel=off|quant=off,REMI,CLaMP-1,True,False,rock,jazz,rock_vs_jazz,1,100,0.16947484016418457,0.14852866530418396,119,119
tok=REMI|model=CLaMP-1|vel=off|quant=off,REMI,CLaMP-1,True,False,rock,jazz,rock_vs_jazz,2,100,0.1495426595211029,0.14852866530418396,119,119
tok=REMI|model=CLaMP-1|vel=off|quant=off,REMI,CLaMP-1,True,False,rock,jazz,rock_vs_jazz,3,100,0.16953712701797485,0.14852866530418396,119,119
tok=REMI|model=CLaMP-1|vel=off|quant=off,REMI,CLaMP-1,True,False,rock,jazz,rock_vs_jazz,4,100,0.16703464090824127,0.14852866530418396,119,119
tok=REMI|model=CLaMP-1|vel=off|quant=off,REMI,CLaMP-1,True,False,rock,jazz,rock_vs_jazz,5,100,0.19000552594661713,0.14852866530418396,119,119
tok=REMI|model=CLaMP-1|vel=off|quant=off,REMI,CLaMP-1,True,False,rock,jazz,rock_vs_jazz,6,100,0.15665709972381592,0.14852866530418396,119,119
tok=REMI|model=CLaMP-1|vel=off|quant=off,REMI,CLaMP-1,True,False,rock,jazz,rock_vs_jazz,7,100,0.14431224763393402,0.14852866530418396,119,119
tok=REMI|model=CLaMP-1|vel=off|quant=off,REMI,CLaMP-1,True,False,rock,jazz,rock_vs_jazz,8,100,0.1627841293811798,0.14852866530418396,119,119
tok=REMI|model=CLaMP-1|vel=off|quant=off,REMI,CLaMP-1,True,False,rock,jazz,rock_vs_jazz,9,100,0.17930516600608826,0.14852866530418396,119,119
tok=REMI|model=CLaMP-1|vel=off|quant=off,REMI,CLaMP-1,True,False,rock,electronic,rock_vs_electronic,0,100,0.18297260999679565,0.15929009020328522,119,118
tok=REMI|model=CLaMP-1|vel=off|quant=off,REMI,CLaMP-1,True,False,rock,electronic,rock_vs_electronic,1,100,0.1805189698934555,0.15929009020328522,119,118
tok=REMI|model=CLaMP-1|vel=off|quant=off,REMI,CLaMP-1,True,False,rock,electronic,rock_vs_electronic,2,100,0.18086007237434387,0.15929009020328522,119,118
tok=REMI|model=CLaMP-1|vel=off|quant=off,REMI,CLaMP-1,True,False,rock,electronic,rock_vs_electronic,3,100,0.17997969686985016,0.15929009020328522,119,118
tok=REMI|model=CLaMP-1|vel=off|quant=off,REMI,CLaMP-1,True,False,rock,electronic,rock_vs_electronic,4,100,0.17312073707580566,0.15929009020328522,119,118
tok=REMI|model=CLaMP-1|vel=off|quant=off,REMI,CLaMP-1,True,False,rock,electronic,rock_vs_electronic,5,100,0.19048021733760834,0.15929009020328522,119,118
tok=REMI|model=CLaMP-1|vel=off|quant=off,REMI,CLaMP-1,True,False,rock,electronic,rock_vs_electronic,6,100,0.16335830092430115,0.15929009020328522,119,118
tok=REMI|model=CLaMP-1|vel=off|quant=off,REMI,CLaMP-1,True,False,rock,electronic,rock_vs_electronic,7,100,0.16463592648506165,0.15929009020328522,119,118
tok=REMI|model=CLaMP-1|vel=off|quant=off,REMI,CLaMP-1,True,False,rock,electronic,rock_vs_electronic,8,100,0.17485344409942627,0.15929009020328522,119,118
tok=REMI|model=CLaMP-1|vel=off|quant=off,REMI,CLaMP-1,True,False,rock,electronic,rock_vs_electronic,9,100,0.14571714401245117,0.15929009020328522,119,118
tok=REMI|model=CLaMP-1|vel=off|quant=off,REMI,CLaMP-1,True,False,rock,country,rock_vs_country,0,100,0.15790867805480957,0.16269464790821075,119,119
tok=REMI|model=CLaMP-1|vel=off|quant=off,REMI,CLaMP-1,True,False,rock,country,rock_vs_country,1,100,0.18827944993972778,0.16269464790821075,119,119
tok=REMI|model=CLaMP-1|vel=off|quant=off,REMI,CLaMP-1,True,False,rock,country,rock_vs_country,2,100,0.1465727686882019,0.16269464790821075,119,119
tok=REMI|model=CLaMP-1|vel=off|quant=off,REMI,CLaMP-1,True,False,rock,country,rock_vs_country,3,100,0.16472910344600677,0.16269464790821075,119,119
tok=REMI|model=CLaMP-1|vel=off|quant=off,REMI,CLaMP-1,True,False,rock,country,rock_vs_country,4,100,0.19707021117210388,0.16269464790821075,119,119
tok=REMI|model=CLaMP-1|vel=off|quant=off,REMI,CLaMP-1,True,False,rock,country,rock_vs_country,5,100,0.18033167719841003,0.16269464790821075,119,119
tok=REMI|model=CLaMP-1|vel=off|quant=off,REMI,CLaMP-1,True,False,rock,country,rock_vs_country,6,100,0.17291004955768585,0.16269464790821075,119,119
tok=REMI|model=CLaMP-1|vel=off|quant=off,REMI,CLaMP-1,True,False,rock,country,rock_vs_country,7,100,0.16801287233829498,0.16269464790821075,119,119
tok=REMI|model=CLaMP-1|vel=off|quant=off,REMI,CLaMP-1,True,False,rock,country,rock_vs_country,8,100,0.1804610788822174,0.16269464790821075,119,119
tok=REMI|model=CLaMP-1|vel=off|quant=off,REMI,CLaMP-1,True,False,rock,country,rock_vs_country,9,100,0.17443212866783142,0.16269464790821075,119,119
tok=REMI|model=CLaMP-1|vel=off|quant=off,REMI,CLaMP-1,True,False,jazz,electronic,jazz_vs_electronic,0,100,0.2541385889053345,0.22860664129257202,119,118
tok=REMI|model=CLaMP-1|vel=off|quant=off,REMI,CLaMP-1,True,False,jazz,electronic,jazz_vs_electronic,1,100,0.23151040077209473,0.22860664129257202,119,118
tok=REMI|model=CLaMP-1|vel=off|quant=off,REMI,CLaMP-1,True,False,jazz,electronic,jazz_vs_electronic,2,100,0.2408275008201599,0.22860664129257202,119,118
tok=REMI|model=CLaMP-1|vel=off|quant=off,REMI,CLaMP-1,True,False,jazz,electronic,jazz_vs_electronic,3,100,0.25226518511772156,0.22860664129257202,119,118
tok=REMI|model=CLaMP-1|vel=off|quant=off,REMI,CLaMP-1,True,False,jazz,electronic,jazz_vs_electronic,4,100,0.24361073970794678,0.22860664129257202,119,118
tok=REMI|model=CLaMP-1|vel=off|quant=off,REMI,CLaMP-1,True,False,jazz,electronic,jazz_vs_electronic,5,100,0.246296226978302,0.22860664129257202,119,118
tok=REMI|model=CLaMP-1|vel=off|quant=off,REMI,CLaMP-1,True,False,jazz,electronic,jazz_vs_electronic,6,100,0.2484341561794281,0.22860664129257202,119,118
tok=REMI|model=CLaMP-1|vel=off|quant=off,REMI,CLaMP-1,True,False,jazz,electronic,jazz_vs_electronic,7,100,0.2178369015455246,0.22860664129257202,119,118
tok=REMI|model=CLaMP-1|vel=off|quant=off,REMI,CLaMP-1,True,False,jazz,electronic,jazz_vs_electronic,8,100,0.2716555595397949,0.22860664129257202,119,118
tok=REMI|model=CLaMP-1|vel=off|quant=off,REMI,CLaMP-1,True,False,jazz,electronic,jazz_vs_electronic,9,100,0.24625033140182495,0.22860664129257202,119,118
tok=REMI|model=CLaMP-1|vel=off|quant=off,REMI,CLaMP-1,True,False,jazz,country,jazz_vs_country,0,100,0.1427278220653534,0.1442781686782837,119,119
tok=REMI|model=CLaMP-1|vel=off|quant=off,REMI,CLaMP-1,True,False,jazz,country,jazz_vs_country,1,100,0.1593252420425415,0.1442781686782837,119,119
tok=REMI|model=CLaMP-1|vel=off|quant=off,REMI,CLaMP-1,True,False,jazz,country,jazz_vs_country,2,100,0.14865344762802124,0.1442781686782837,119,119
tok=REMI|model=CLaMP-1|vel=off|quant=off,REMI,CLaMP-1,True,False,jazz,country,jazz_vs_country,3,100,0.14464834332466125,0.1442781686782837,119,119
tok=REMI|model=CLaMP-1|vel=off|quant=off,REMI,CLaMP-1,True,False,jazz,country,jazz_vs_country,4,100,0.16334277391433716,0.1442781686782837,119,119
tok=REMI|model=CLaMP-1|vel=off|quant=off,REMI,CLaMP-1,True,False,jazz,country,jazz_vs_country,5,100,0.15439674258232117,0.1442781686782837,119,119
tok=REMI|model=CLaMP-1|vel=off|quant=off,REMI,CLaMP-1,True,False,jazz,country,jazz_vs_country,6,100,0.16396798193454742,0.1442781686782837,119,119
tok=REMI|model=CLaMP-1|vel=off|quant=off,REMI,CLaMP-1,True,False,jazz,country,jazz_vs_country,7,100,0.15756310522556305,0.1442781686782837,119,119
tok=REMI|model=CLaMP-1|vel=off|quant=off,REMI,CLaMP-1,True,False,jazz,country,jazz_vs_country,8,100,0.15147709846496582,0.1442781686782837,119,119
tok=REMI|model=CLaMP-1|vel=off|quant=off,REMI,CLaMP-1,True,False,jazz,country,jazz_vs_country,9,100,0.16692766547203064,0.1442781686782837,119,119
tok=REMI|model=CLaMP-1|vel=off|quant=off,REMI,CLaMP-1,True,False,electronic,country,electronic_vs_country,0,100,0.3121778666973114,0.2865790128707886,118,119
tok=REMI|model=CLaMP-1|vel=off|quant=off,REMI,CLaMP-1,True,False,electronic,country,electronic_vs_country,1,100,0.3095988631248474,0.2865790128707886,118,119
tok=REMI|model=CLaMP-1|vel=off|quant=off,REMI,CLaMP-1,True,False,electronic,country,electronic_vs_country,2,100,0.2583410441875458,0.2865790128707886,118,119
tok=REMI|model=CLaMP-1|vel=off|quant=off,REMI,CLaMP-1,True,False,electronic,country,electronic_vs_country,3,100,0.32399556040763855,0.2865790128707886,118,119
tok=REMI|model=CLaMP-1|vel=off|quant=off,REMI,CLaMP-1,True,False,electronic,country,electronic_vs_country,4,100,0.30783045291900635,0.2865790128707886,118,119
tok=REMI|model=CLaMP-1|vel=off|quant=off,REMI,CLaMP-1,True,False,electronic,country,electronic_vs_country,5,100,0.3123190402984619,0.2865790128707886,118,119
tok=REMI|model=CLaMP-1|vel=off|quant=off,REMI,CLaMP-1,True,False,electronic,country,electronic_vs_country,6,100,0.27312856912612915,0.2865790128707886,118,119
tok=REMI|model=CLaMP-1|vel=off|quant=off,REMI,CLaMP-1,True,False,electronic,country,electronic_vs_country,7,100,0.28595206141471863,0.2865790128707886,118,119
tok=REMI|model=CLaMP-1|vel=off|quant=off,REMI,CLaMP-1,True,False,electronic,country,electronic_vs_country,8,100,0.325893372297287,0.2865790128707886,118,119
tok=REMI|model=CLaMP-1|vel=off|quant=off,REMI,CLaMP-1,True,False,electronic,country,electronic_vs_country,9,100,0.32063761353492737,0.2865790128707886,118,119
tok=REMI|model=CLaMP-1|vel=on|quant=on,REMI,CLaMP-1,False,True,rock,jazz,rock_vs_jazz,0,100,0.22777925431728363,0.21285480260849,119,119
tok=REMI|model=CLaMP-1|vel=on|quant=on,REMI,CLaMP-1,False,True,rock,jazz,rock_vs_jazz,1,100,0.22497737407684326,0.21285480260849,119,119
tok=REMI|model=CLaMP-1|vel=on|quant=on,REMI,CLaMP-1,False,True,rock,jazz,rock_vs_jazz,2,100,0.23505419492721558,0.21285480260849,119,119
tok=REMI|model=CLaMP-1|vel=on|quant=on,REMI,CLaMP-1,False,True,rock,jazz,rock_vs_jazz,3,100,0.23279275000095367,0.21285480260849,119,119
tok=REMI|model=CLaMP-1|vel=on|quant=on,REMI,CLaMP-1,False,True,rock,jazz,rock_vs_jazz,4,100,0.23838889598846436,0.21285480260849,119,119
tok=REMI|model=CLaMP-1|vel=on|quant=on,REMI,CLaMP-1,False,True,rock,jazz,rock_vs_jazz,5,100,0.22525706887245178,0.21285480260849,119,119
tok=REMI|model=CLaMP-1|vel=on|quant=on,REMI,CLaMP-1,False,True,rock,jazz,rock_vs_jazz,6,100,0.24476087093353271,0.21285480260849,119,119
tok=REMI|model=CLaMP-1|vel=on|quant=on,REMI,CLaMP-1,False,True,rock,jazz,rock_vs_jazz,7,100,0.23542319238185883,0.21285480260849,119,119
tok=REMI|model=CLaMP-1|vel=on|quant=on,REMI,CLaMP-1,False,True,rock,jazz,rock_vs_jazz,8,100,0.24898582696914673,0.21285480260849,119,119
tok=REMI|model=CLaMP-1|vel=on|quant=on,REMI,CLaMP-1,False,True,rock,jazz,rock_vs_jazz,9,100,0.23612983524799347,0.21285480260849,119,119
tok=REMI|model=CLaMP-1|vel=on|quant=on,REMI,CLaMP-1,False,True,rock,electronic,rock_vs_electronic,0,100,0.23548908531665802,0.18589124083518982,119,118
tok=REMI|model=CLaMP-1|vel=on|quant=on,REMI,CLaMP-1,False,True,rock,electronic,rock_vs_electronic,1,100,0.20635375380516052,0.18589124083518982,119,118
tok=REMI|model=CLaMP-1|vel=on|quant=on,REMI,CLaMP-1,False,True,rock,electronic,rock_vs_electronic,2,100,0.22373412549495697,0.18589124083518982,119,118
tok=REMI|model=CLaMP-1|vel=on|quant=on,REMI,CLaMP-1,False,True,rock,electronic,rock_vs_electronic,3,100,0.2074747085571289,0.18589124083518982,119,118
tok=REMI|model=CLaMP-1|vel=on|quant=on,REMI,CLaMP-1,False,True,rock,electronic,rock_vs_electronic,4,100,0.19960755109786987,0.18589124083518982,119,118
tok=REMI|model=CLaMP-1|vel=on|quant=on,REMI,CLaMP-1,False,True,rock,electronic,rock_vs_electronic,5,100,0.1982206106185913,0.18589124083518982,119,118
tok=REMI|model=CLaMP-1|vel=on|quant=on,REMI,CLaMP-1,False,True,rock,electronic,rock_vs_electronic,6,100,0.22696752846240997,0.18589124083518982,119,118
tok=REMI|model=CLaMP-1|vel=on|quant=on,REMI,CLaMP-1,False,True,rock,electronic,rock_vs_electronic,7,100,0.23382321000099182,0.18589124083518982,119,118
tok=REMI|model=CLaMP-1|vel=on|quant=on,REMI,CLaMP-1,False,True,rock,electronic,rock_vs_electronic,8,100,0.2183988392353058,0.18589124083518982,119,118
tok=REMI|model=CLaMP-1|vel=on|quant=on,REMI,CLaMP-1,False,True,rock,electronic,rock_vs_electronic,9,100,0.19613683223724365,0.18589124083518982,119,118
tok=REMI|model=CLaMP-1|vel=on|quant=on,REMI,CLaMP-1,False,True,rock,country,rock_vs_country,0,100,0.2728821635246277,0.26989609003067017,119,119
tok=REMI|model=CLaMP-1|vel=on|quant=on,REMI,CLaMP-1,False,True,rock,country,rock_vs_country,1,100,0.2956046462059021,0.26989609003067017,119,119
tok=REMI|model=CLaMP-1|vel=on|quant=on,REMI,CLaMP-1,False,True,rock,country,rock_vs_country,2,100,0.30555370450019836,0.26989609003067017,119,119
tok=REMI|model=CLaMP-1|vel=on|quant=on,REMI,CLaMP-1,False,True,rock,country,rock_vs_country,3,100,0.26762524247169495,0.26989609003067017,119,119
tok=REMI|model=CLaMP-1|vel=on|quant=on,REMI,CLaMP-1,False,True,rock,country,rock_vs_country,4,100,0.2563115954399109,0.26989609003067017,119,119
tok=REMI|model=CLaMP-1|vel=on|quant=on,REMI,CLaMP-1,False,True,rock,country,rock_vs_country,5,100,0.3042515814304352,0.26989609003067017,119,119
tok=REMI|model=CLaMP-1|vel=on|quant=on,REMI,CLaMP-1,False,True,rock,country,rock_vs_country,6,100,0.3027815520763397,0.26989609003067017,119,119
tok=REMI|model=CLaMP-1|vel=on|quant=on,REMI,CLaMP-1,False,True,rock,country,rock_vs_country,7,100,0.2986307740211487,0.26989609003067017,119,119
tok=REMI|model=CLaMP-1|vel=on|quant=on,REMI,CLaMP-1,False,True,rock,country,rock_vs_country,8,100,0.32354480028152466,0.26989609003067017,119,119
tok=REMI|model=CLaMP-1|vel=on|quant=on,REMI,CLaMP-1,False,True,rock,country,rock_vs_country,9,100,0.2988738417625427,0.26989609003067017,119,119
tok=REMI|model=CLaMP-1|vel=on|quant=on,REMI,CLaMP-1,False,True,jazz,electronic,jazz_vs_electronic,0,100,0.2925806939601898,0.2747374176979065,119,118
tok=REMI|model=CLaMP-1|vel=on|quant=on,REMI,CLaMP-1,False,True,jazz,electronic,jazz_vs_electronic,1,100,0.3500058650970459,0.2747374176979065,119,118
tok=REMI|model=CLaMP-1|vel=on|quant=on,REMI,CLaMP-1,False,True,jazz,electronic,jazz_vs_electronic,2,100,0.28656119108200073,0.2747374176979065,119,118
tok=REMI|model=CLaMP-1|vel=on|quant=on,REMI,CLaMP-1,False,True,jazz,electronic,jazz_vs_electronic,3,100,0.30206552147865295,0.2747374176979065,119,118
tok=REMI|model=CLaMP-1|vel=on|quant=on,REMI,CLaMP-1,False,True,jazz,electronic,jazz_vs_electronic,4,100,0.2666495442390442,0.2747374176979065,119,118
tok=REMI|model=CLaMP-1|vel=on|quant=on,REMI,CLaMP-1,False,True,jazz,electronic,jazz_vs_electronic,5,100,0.3276359438896179,0.2747374176979065,119,118
tok=REMI|model=CLaMP-1|vel=on|quant=on,REMI,CLaMP-1,False,True,jazz,electronic,jazz_vs_electronic,6,100,0.31821754574775696,0.2747374176979065,119,118
tok=REMI|model=CLaMP-1|vel=on|quant=on,REMI,CLaMP-1,False,True,jazz,electronic,jazz_vs_electronic,7,100,0.29315251111984253,0.2747374176979065,119,118
tok=REMI|model=CLaMP-1|vel=on|quant=on,REMI,CLaMP-1,False,True,jazz,electronic,jazz_vs_electronic,8,100,0.28689825534820557,0.2747374176979065,119,118
tok=REMI|model=CLaMP-1|vel=on|quant=on,REMI,CLaMP-1,False,True,jazz,electronic,jazz_vs_electronic,9,100,0.31189313530921936,0.2747374176979065,119,118
tok=REMI|model=CLaMP-1|vel=on|quant=on,REMI,CLaMP-1,False,True,jazz,country,jazz_vs_country,0,100,0.1985694319009781,0.18776285648345947,119,119
tok=REMI|model=CLaMP-1|vel=on|quant=on,REMI,CLaMP-1,False,True,jazz,country,jazz_vs_country,1,100,0.20924904942512512,0.18776285648345947,119,119
tok=REMI|model=CLaMP-1|vel=on|quant=on,REMI,CLaMP-1,False,True,jazz,country,jazz_vs_country,2,100,0.21345828473567963,0.18776285648345947,119,119
